"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"Staurosporine";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"0.936";"nM";"9.03";"";"";"UO_0000065";"19.35";"0.35";"4.68";"13.00";"0";"CHEMBL4720830";"Inhibition of human Aurora A using [H-LRRASLG] as substrate by [gamma-33P]-ATP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715818";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"INHIBITOR";"";"9.36"
"CHEMBL2012397";"";"None";"391.48";"0";"3.00";"7c";"Cn1cc(Nc2ncc3cnn(C4C5CC6CC(C5)CC4C6)c3n2)cc1C(N)=O";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"19.42";"0.36";"4.60";"7.33";"0";"CHEMBL2013811";"Inhibition of aurora A kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"0.025"
"CHEMBL2012411";"";"None";"435.53";"0";"3.13";"15a";"COC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.28";"0.36";"5.27";"9.32";"0";"CHEMBL2013811";"Inhibition of aurora A kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"0.004"
"CHEMBL395839";"";"None";"344.42";"0";"4.37";"55";"COc1ccc(-c2cnc3[nH]c(-c4ccc(N(C)C)cc4)nc3c2)cc1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"13.64";"0.25";"0.33";"8.70";"1";"CHEMBL1664805";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649365";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"20.0"
"CHEMBL1765877";"";"None";"269.31";"0";"1.25";"12j";"CN(C)c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1768779";"Inhibition of aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765070";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"5.0"
"CHEMBL1085135";"";"None";"477.41";"0";"4.78";"15";"CN(C)c1ccc(-c2nc3c(N4CCN(c5ccccc5)CC4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"258.0";"nM";"6.59";"";"";"UO_0000065";"13.80";"0.29";"1.81";"12.85";"1";"CHEMBL1664805";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649365";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"0.258"
"CHEMBL1084859";"";"None";"480.37";"0";"3.51";"21";"COc1ccc(-c2nc3c(N4CCN(Cc5cncnc5)CC4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"16.86";"0.36";"4.59";"9.75";"1";"CHEMBL1664805";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649365";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"0.008"
"CHEMBL1082597";"";"None";"482.39";"0";"3.46";"35";"Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN)cc5)nc34)CC2)no1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.58";"0.35";"4.54";"7.99";"1";"CHEMBL1664805";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649365";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"0.01"
"CHEMBL517571";"";"None";"364.41";"0";"3.53";"12a";"COc1ccc(/C=N/Nc2[nH]nc(C)c2C(=O)OCc2ccccc2)cc1";"IC50";"'='";"5250.0";"nM";"5.28";"";"";"UO_0000065";"14.49";"0.27";"1.75";"5.96";"0";"CHEMBL1006294";"Inhibition of Aurora kinase A T288D mutant expressed in Escherichia coli BL21 DE3";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"O14965";"T288D";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140919";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"5.25"
"CHEMBL1257210";"";"None";"287.33";"0";"3.53";"1";"c1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"18.01";"0.32";"1.64";"9.39";"0";"CHEMBL1261371";"Inhibition of human aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255214";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"6.7"
"CHEMBL507714";"";"None";"793.90";"3";"6.29";"22";"COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"7.30";"0.14";"-0.49";"4.22";"0";"CHEMBL946776";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143280";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"1600.0"
"CHEMBL505037";"";"None";"465.39";"1";"5.75";"24";"O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1";"IC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"15.08";"0.33";"1.27";"7.64";"0";"CHEMBL972583";"Inhibition of Aurora A by radiometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156726";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"96.0"
"CHEMBL2170404";"";"None";"397.87";"0";"3.99";"BDBM92830";"COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1";"IC50";"'='";"18.0";"nM";"7.75";"";"371095";"UO_0000065";"19.47";"0.38";"3.75";"8.78";"1";"CHEMBL3888080";"In Vitro Aurora A Activity Assay (DiscoverX): Reactions were carried out at room temperature in 15 mM HEPES buffer (pH 7.4) containing 20 mM NaCl, 1 mM EGTA, 0.02% Tween 20, 10 mM MgCl2, 5% (v/v) DMSO, and 2.3 nM Aurora A Inhibitor was added to the mixture, and the reaction was initiated by the addition of 75 uM ATP and 2 mM peptide substrate. All kinetic assays were performed in 384-well plates using a Wallac Envision 2102 plate reader (Perkin Elmer).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886566";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"18.0"
"CHEMBL2170442";"";"None";"339.79";"0";"3.72";"BDBM92836";"NC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1";"IC50";"'<'";"1.0";"nM";"";"Potential transcription error";"371138";"UO_0000065";"";"";"";"";"1";"CHEMBL3888081";"In Vivo Aurora A inhibitory Assay ( MDA-MB-468): Specifically, MDA-MB-468 cells (American Type Culture Collection) were maintained in Dulbecco's modified Eagle's medium (DMEM) plus 10% fetus bovine serum (FBS) (Invitrogen, US) at 37° C., 5% CO2. The cells were plated in 6 cm dishes at a density of 2x105 cells/dish. Cells were then treated with the compounds (0-10 uM); DMSO was used as a negative control and 0.5 uM VX-680 (Tozasertib) (Selleck Chemical LLC) was used as a positive control. Cells were harvested after 2 h of treatment and processed for SDS-PAGE and western blotting as described previously (Gizatullin et al., 'The Aurora kinase inhibitor VX-680 induces endoreduplication and apoptosis preferentially in cells with compromised p53-dependent postmitotic checkpoint function' Cancer Res. (2006) 66 (15):7668-77). After electro-transfer onto nitrocellulose membranes, the membranes were blocked at room temperature for 1 h with TBS containing 5% (w/v) milk and then washed with a mixture of TBS containing 0.2% Tween 20 (Sigma). The membranes were then gently shaken at 4° C. overnight with anti-phospho histone H3 (Ser 10) antibody (9701, Cell Signaling), and anti-GAPDH monoclonal antibody (E10086CF, Covance) diluted in TBS containing 5% BSA. The membranes were then incubated with HRP conjugated anti-rabbit or anti-mouse IgG antibody (Jackson ImmunoResearch Lab.) at room temperature for 1 h followed by washing with Tween 20-PBS. The membranes were washed again with PBS and developed with the ECL system (PerkinElmer) as described previously (Berndt et al., 'The Akt activation inhibitor TCN-P inhibits Akt phosphorylation by binding to the PH domain of Akt and blocking its recruitment to the plasma membrane.' Cell Death Differ. (2010) 17(11):1795-804).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886566";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1.0"
"CHEMBL2170597";"";"None";"306.33";"0";"3.66";"BDBM87047";"O=C(O)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"371180";"UO_0000065";"26.12";"0.48";"4.34";"9.18";"1";"CHEMBL3888084";"Isothermal titration calorimetry (ITC): The binding of inhibitors to Aurora A kinase was analyzed with a MicroCal iTC200 titration calorimeter (GE Healthcare, Piscataway, N.J.). The protein was exchanged into 100 mM Na/K phosphate (pH 7.4) via PD-10 columns (GE Healthcare Lifesciences; Piscataway, N.J.). A total of 18 aliquots (2.2 uL each) of the protein solution (125 uM) were injected into 200 μL of the inhibitor solution (10 uM) at 25° C. The ITC cell mixture was constantly stirred at 1000 rpm and recorded for 120 seconds between injections. Heat generation due to dilution (blank) was determined in a separate experiment by diluting protein into buffer. The corrected heat values were fitted using a nonlinear least square curve-fitting algorithm (Microcal Origin 7.0) to obtain the stoichiometry (n), binding constant (Ka, Kd).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886566";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"10.0"
"CHEMBL3675434";"";"None";"383.43";"0";"2.59";"BDBM116545";"COc1cc(C(N)=O)c2ncnc(N[C@H](CN(C)C)c3cccc(F)c3)c2c1";"IC50";"'='";"110.0";"nM";"6.96";"";"242462";"UO_0000065";"18.15";"0.34";"4.37";"7.45";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"110.0"
"CHEMBL3670444";"";"None";"397.44";"0";"3.59";"BDBM116364";"NC(=O)c1cccc2c(NCc3cccc(C(=O)Nc4ccccc4)c3)ncnc12";"IC50";"'='";"9100.0";"nM";"5.04";"";"242286";"UO_0000065";"12.68";"0.23";"1.45";"4.58";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"9100.0"
"CHEMBL3680596";"";"None";"409.45";"0";"3.55";"BDBM116868";"N#CCc1ccnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1";"IC50";"'='";"2.3";"nM";"8.64";"";"242747";"UO_0000065";"21.10";"0.38";"5.09";"6.66";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"2.3"
"CHEMBL3663741";"";"None";"474.54";"1";"5.38";"BDBM167515";"CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1";"IC50";"'='";"4.0";"nM";"8.40";"";"311296";"UO_0000065";"17.70";"0.34";"3.02";"7.43";"0";"CHEMBL3705895";"Radioactive Assay: The capacity to inhibit the kinase activity of the enzyme is estimated by measuring the residual kinase activity of the enzyme in the presence of different concentrations of the test compound (generally from 0.17 to 10 000 nM). A dose-response curve is produced, which allows an IC50 (50% inhibitory concentration) to be determined. The kinase activity is measured by a radioactive assay of the amount of radioactive phosphate (33P) incorporated into a fragment of the protein NuMA (Nuclear Mitotic Apparatus protein) after 30 minutes of incubation at 37Â° C. The test compound is first dissolved at different concentrations in dimethyl sulphoxide (DMS (J). Reaction takes place in the wells of a FlashPlate microtiter plate (Nickel Chelate FlashPlate-96, PerkinElmer). Each well (100 Î¼l) contains 10 nM Aurora A, 500 nM NuMA, 1 Î¼M ATP and 0.2 Î¼Ci ATP-Î³-33P in a buffer of 50 mM Tris-HCl, pH=7.5; 10 mM MgCl2; 50 mM NaCl, 1 mM dithiothreitol. The final percentage of DMSO is 3%.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638617";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"4.0"
"CHEMBL3680433";"";"None";"519.45";"1";"4.82";"BDBM116703";"CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NCc2ccc(Br)cc2)c1";"IC50";"'='";"8.2";"nM";"8.09";"";"242596";"UO_0000065";"15.57";"0.32";"3.27";"8.41";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"8.2"
"CHEMBL3685203";"";"None";"500.60";"1";"3.50";"BDBM116884";"CN(C)CCCOC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)=CC1";"IC50";"'='";"6.6";"nM";"8.18";"";"242763";"UO_0000065";"16.34";"0.30";"4.68";"6.68";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"6.6"
"CHEMBL3685317";"";"None";"379.47";"0";"2.34";"BDBM117000";"CC(C)n1cc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)cn1";"IC50";"'='";"120.0";"nM";"6.92";"";"242872";"UO_0000065";"18.24";"0.34";"4.58";"6.25";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"120.0"
"CHEMBL3675355";"";"None";"346.31";"0";"3.36";"BDBM116465";"NC(=O)c1cccc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12";"IC50";"'='";"550.0";"nM";"6.26";"";"242384";"UO_0000065";"18.08";"0.34";"2.90";"7.74";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"550.0"
"CHEMBL3675343";"";"None";"296.31";"0";"2.48";"BDBM116452";"NC(=O)c1cccc2c(NCc3ccc(F)cc3)ncnc12";"IC50";"'='";"92.0";"nM";"7.04";"";"242371";"UO_0000065";"23.75";"0.44";"4.56";"8.70";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"92.0"
"CHEMBL3685225";"";"None";"469.50";"0";"3.31";"BDBM116906";"COc1ccc(C(=O)Nc2cccc(CNc3c(C(N)=O)cnc4c(C(N)=O)cccc34)c2)cc1";"IC50";"'='";"36.0";"nM";"7.44";"";"242785";"UO_0000065";"15.85";"0.29";"4.13";"4.98";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"36.0"
"CHEMBL3670480";"";"None";"441.49";"0";"3.53";"BDBM116400";"COc1ccc(CC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"242320";"UO_0000065";"12.86";"0.23";"2.15";"4.76";"0";"CHEMBL3706327";"Enzyme Assay: The Aurora assays described here are performed on two Caliper Life Sciences systems: the LC3000 and the Desktop Profiler. These provide data on enzyme activity via measurement of the relative amounts of phosphorylated or unphosphorylated fluorescently labelled substrate peptide at the end of an enzymatic reaction. These different states of peptide are resolved by applying a potential difference across the sample. The presence of the charged phosphate group on the product (as opposed to the substrate) causes a different peptide mobility between the two peptides. This is visualized by excitation of the fluorescent label on the substrate and product peptides and represented as peaks within the analysis software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639326";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"2100.0"
"CHEMBL3663742";"";"None";"504.57";"2";"5.39";"BDBM167516";"CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(OC)c3[nH]2)o1";"IC50";"'='";"11.0";"nM";"7.96";"";"311297";"UO_0000065";"15.77";"0.30";"2.57";"6.51";"0";"CHEMBL3705895";"Radioactive Assay: The capacity to inhibit the kinase activity of the enzyme is estimated by measuring the residual kinase activity of the enzyme in the presence of different concentrations of the test compound (generally from 0.17 to 10 000 nM). A dose-response curve is produced, which allows an IC50 (50% inhibitory concentration) to be determined. The kinase activity is measured by a radioactive assay of the amount of radioactive phosphate (33P) incorporated into a fragment of the protein NuMA (Nuclear Mitotic Apparatus protein) after 30 minutes of incubation at 37Â° C. The test compound is first dissolved at different concentrations in dimethyl sulphoxide (DMS (J). Reaction takes place in the wells of a FlashPlate microtiter plate (Nickel Chelate FlashPlate-96, PerkinElmer). Each well (100 Î¼l) contains 10 nM Aurora A, 500 nM NuMA, 1 Î¼M ATP and 0.2 Î¼Ci ATP-Î³-33P in a buffer of 50 mM Tris-HCl, pH=7.5; 10 mM MgCl2; 50 mM NaCl, 1 mM dithiothreitol. The final percentage of DMSO is 3%.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638617";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"11.0"
