"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4208852";"";"None";"406.54";"0";"2.87";"13b";"CNc1ncc2c(-c3ccc(N4CCN(C)CC4)nc3)nn(CC3CCCC3)c2n1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"18.50";"0.34";"4.65";"10.03";"0";"CHEMBL4188986";"Inhibition of human partial length FLT3 ITD mutant expressed in bacterial expression system using poly [Glu, Try] 4:1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184298";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.03"
"CHEMBL5170039";"";"None";"406.45";"0";"3.43";"9";"Cc1nc(NC(=O)NC(=O)C2(C)CC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1";"IC50";"'>'";"3300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5106440";"Inhibition of His-tagged recombinant human FLT3 (564 to 958 residues) measured by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5104171";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"";"";"3300.0"
"CHEMBL4208645";"";"None";"487.56";"0";"3.99";"14";"Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2[C@H]1CC[C@H](N[C@@H](CO)C(=O)O)CC1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"15.88";"0.29";"3.75";"5.71";"0";"CHEMBL4180099";"Inhibition of recombinant human C-terminal FLT3 ITD mutant (571 to 993 residues) after 90 mins by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177609";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"18.0"
"CHEMBL4204499";"";"None";"547.66";"2";"6.24";"25";"Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2[C@H]1CC[C@@H](N[C@@H](Cc2ccccc2)C(=O)O)CC1";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"15.54";"0.28";"2.27";"7.38";"0";"CHEMBL4180099";"Inhibition of recombinant human C-terminal FLT3 ITD mutant (571 to 993 residues) after 90 mins by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177609";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"3.1"
"CHEMBL4213227";"";"None";"563.66";"2";"5.95";"30";"Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2[C@H]1CC[C@H](N[C@H](Cc2ccc(O)cc2)C(=O)O)CC1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"14.12";"0.26";"2.01";"5.87";"0";"CHEMBL4180099";"Inhibition of recombinant human C-terminal FLT3 ITD mutant (571 to 993 residues) after 90 mins by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177609";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"11.0"
"CHEMBL5084115";"";"None";"488.51";"0";"4.58";"28";"O=C(Nc1ccc(N2CCOCC2)cc1C(F)(F)F)c1cnn2ccc(NC3CCCCC3)nc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5054519";"Inhibition of FLT3 (unknown origin) using Poly (Glu,Tyr) 4:1 as substrate incubated for 1 hr in presence of ATP by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5053519";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr";"";"";"1000.0"
"CHEMBL5089908";"";"None";"503.53";"1";"3.34";"30";"CN1CCC[C@@H](Nc2ccn3ncc(C(=O)Nc4ccc(N5CCOCC5)cc4C(F)(F)F)c3n2)C1";"IC50";"'='";"180.8";"nM";"6.74";"";"";"UO_0000065";"13.39";"0.26";"3.40";"7.75";"0";"CHEMBL5054520";"Inhibition of FLT3-ITD mutant (unknown origin) using Poly (Glu,Tyr) 4:1 as substrate incubated for 1 hr in presence of ATP by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5053519";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"180.8"
"CHEMBL3913492";"";"None";"516.65";"1";"5.00";"840";"COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCOCC5)c4)nc3c2)c1";"IC50";"'='";"6918.31";"nM";"5.16";"";"";"UO_0000065";"9.99";"0.19";"0.16";"5.96";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.16"
"CHEMBL3982416";"";"None";"453.47";"1";"5.61";"882";"COc1cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)cc(C(F)(F)F)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
"CHEMBL2386794";"";"None";"556.67";"2";"5.01";"9n";"CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"14.55";"0.27";"3.09";"6.16";"0";"CHEMBL2390018";"Inhibition of wild type GST tagged FLT3 kinase (567 to 993) (unknown origin) transfected in insect sf9 cells after 4 hrs by wallac counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2384934";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308860";"";"";"";"0.008"
"CHEMBL426887";"";"None";"335.41";"0";"3.88";"17d";"Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"22.09";"0.40";"3.53";"7.73";"0";"CHEMBL920440";"Inhibition of FLT3 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142982";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"39.0"
"CHEMBL3326032";"";"None";"386.46";"0";"2.86";"8e";"CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3sc(CO)c(C)c23)C1=O";"IC50";"'='";"156.0";"nM";"6.81";"";"";"UO_0000065";"17.61";"0.36";"3.95";"7.13";"0";"CHEMBL3856633";"Inhibition of recombinant human FLT3 expressed in insect Sf21 cells preincubated for 15 mins followed by poly(Glu:Tyr) substrate addition for 30 mins in presence of [gamma-32P]ATP by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856191";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL4106362";"";"";"";"156.0"
"CHEMBL3326035";"";"None";"462.56";"1";"5.05";"8a";"COc1ccc(-c2sc3nc(-c4cccs4)nc(NN4C(=O)C=C(C)C4=O)c3c2C)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3856634";"Inhibition of human FLT3 D835Y mutant preincubated for 15 mins followed by poly(Glu:Tyr) substrate addition for 30 mins in presence of [gamma-32P]ATP by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P36888";"D835Y";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856191";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";""
"CHEMBL3326032";"";"None";"386.46";"0";"2.86";"8e";"CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3sc(CO)c(C)c23)C1=O";"IC50";"'='";"91.23";"nM";"7.04";"";"";"UO_0000065";"18.22";"0.37";"4.18";"7.38";"0";"CHEMBL3856634";"Inhibition of human FLT3 D835Y mutant preincubated for 15 mins followed by poly(Glu:Tyr) substrate addition for 30 mins in presence of [gamma-32P]ATP by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P36888";"D835Y";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3856191";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"91.23"
"CHEMBL1448";"NICLOSAMIDE";"4.0";"327.12";"0";"3.86";"5";"O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1697117";"Inhibition of Flt3 after 60 mins by radiometric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687697";"1";"Scientific Literature";"ACS Med Chem Lett";"2010";"None";"";"";"";"100.0"
"CHEMBL5279939";"";"None";"456.55";"0";"2.74";"6";"CN1CCN(c2ccc(Nc3cc4c(cn3)ncc(=O)n4-c3ccc(N(C)C)cc3)nc2)CC1";"IC50";"'='";"747.0";"nM";"6.13";"";"";"UO_0000065";"13.42";"0.25";"3.39";"7.43";"0";"CHEMBL5225524";"Inhibition of human wild type FLT3 using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5223155";"1";"Scientific Literature";"Bioorg Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"747.0"
"CHEMBL5266530";"";"None";"427.51";"0";"2.86";"9";"CN1CCN(c2ccc(Nc3ccc4ncc(=O)n(-c5ccc(N)cc5)c4n3)cc2)CC1";"IC50";"'='";"6614.0";"nM";"5.18";"";"";"UO_0000065";"12.12";"0.22";"2.32";"5.61";"0";"CHEMBL5225525";"Inhibition of human FLT3 D835Y mutant using TK peptide as substrate incubated for 1 hr in presence of ATP by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P36888";"D835Y";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5223155";"1";"Scientific Literature";"Bioorg Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"6614.0"
"CHEMBL1952136";"";"None";"416.45";"0";"4.03";"8c";"FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"18.14";"0.34";"3.52";"11.16";"0";"CHEMBL1954565";"Inhibition of FLT3";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"28.0"
"CHEMBL4776125";"";"None";"657.72";"2";"7.61";"44a";"COc1cc2c(Oc3ccc(NC(=O)C(C)c4nnc(-c5ccc(F)cc5)o4)cc3F)ccnc2cc1OCCCN1CCC(C)CC1";"IC50";"'>'";"200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4682590";"Inhibition of human N-terminal GST-fused FLT3 cytoplasmic domain (564 to 993 residues) expressed in baculovirus expression system using Srctide as substrate measured after 1 hr by mobility shift assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680122";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"";"";"0.2"
"CHEMBL4073053";"";"None";"462.58";"0";"3.47";"53";"Cc1cc2c(Nc3c[nH]nc3C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)ncnc2s1";"IC50";"'='";"0.384";"nM";"9.42";"";"";"UO_0000065";"20.35";"0.39";"5.95";"9.22";"0";"CHEMBL4059187";"Inhibition of human FLT3 using EAIYAAPFAKKK as substrate preincubated for 20 mins followed by [gamma-33P]-ATP addition measure after 120 mins by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052828";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.384"
"CHEMBL4078261";"";"None";"462.58";"0";"3.47";"54";"Cc1csc2ncnc(Nc3c[nH]nc3C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)c12";"IC50";"'='";"0.167";"nM";"9.78";"";"";"UO_0000065";"21.14";"0.40";"6.31";"9.58";"0";"CHEMBL4059187";"Inhibition of human FLT3 using EAIYAAPFAKKK as substrate preincubated for 20 mins followed by [gamma-33P]-ATP addition measure after 120 mins by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052828";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.167"
"CHEMBL4061687";"";"None";"458.52";"0";"3.79";"30";"COc1ccc2c(Nc3c[nH]nc3C(=O)Nc3ccc(CN4CCOCC4)cc3)ccnc2c1";"IC50";"'='";"97.4";"nM";"7.01";"";"";"UO_0000065";"15.29";"0.28";"3.22";"6.72";"0";"CHEMBL4059187";"Inhibition of human FLT3 using EAIYAAPFAKKK as substrate preincubated for 20 mins followed by [gamma-33P]-ATP addition measure after 120 mins by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052828";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"97.4"
"CHEMBL4749484";"";"None";"593.66";"2";"6.21";"11j";"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3F)c2cc1OCCCN1CCOCC1";"IC50";"'='";"6.28";"nM";"8.20";"";"";"UO_0000065";"13.82";"0.26";"1.99";"6.82";"0";"CHEMBL4701739";"Inhibition of FLT3 ITD/D835Y double mutant (unknown origin) expressed in mouse BaF3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699484";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"6.28"
"CHEMBL196615";"";"None";"409.90";"1";"5.55";"92";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2Cl)c1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"15.02";"0.30";"0.60";"6.62";"0";"CHEMBL881789";"Inhibitory concentration against FLT3 with 4 uM Biotin-Ahx-AEEEYFFLFA-amide at ambient temperature for 1 hr";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141091";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"700.0"
"CHEMBL509101";"";"None";"458.42";"1";"5.04";"2";"O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"18.32";"0.34";"3.36";"9.43";"0";"CHEMBL1003890";"Inhibition of Flt3";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157356";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"4.0"
"CHEMBL5287986";"";"None";"523.62";"2";"5.37";"54";"CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5ncn(Cc6ccc(F)cc6)c5c4)[nH]n3)cc2)CC1";"IC50";"'='";"4.58";"nM";"8.34";"";"";"UO_0000065";"15.93";"0.29";"2.97";"9.18";"0";"CHEMBL5228705";"Inhibition of human FLT3-ITD mutant preincubated with enzyme for 20 mins followed by [gamma-33P]ATP addition and measured after 120 mins by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5226341";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.333 hr";"INHIBITOR";"";"4.58"
"CHEMBL5272321";"";"None";"523.62";"2";"5.37";"52";"CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5ncn(Cc6ccccc6F)c5c4)[nH]n3)cc2)CC1";"IC50";"'='";"8.34";"nM";"8.08";"";"";"UO_0000065";"15.43";"0.28";"2.71";"8.89";"0";"CHEMBL5228705";"Inhibition of human FLT3-ITD mutant preincubated with enzyme for 20 mins followed by [gamma-33P]ATP addition and measured after 120 mins by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5226341";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.333 hr";"INHIBITOR";"";"8.34"
"CHEMBL535";"SUNITINIB";"4.0";"398.48";"0";"3.33";"Sunitinib";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"21.59";"0.41";"5.27";"11.14";"1";"CHEMBL5151915";"Inhibition of FLT3 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5150004";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"2.5"
"CHEMBL4784431";"";"None";"535.54";"2";"6.23";"22a";"COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3)c2cc1OC";"IC50";"'='";"16.9";"nM";"7.77";"";"";"UO_0000065";"14.51";"0.27";"1.54";"6.99";"0";"CHEMBL4774505";"Inhibition of FLT3 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765445";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"16.9"
"CHEMBL4790915";"";"None";"480.50";"1";"6.11";"4d";"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3F)c2cc1OC";"IC50";"'='";"5.86";"nM";"8.23";"";"";"UO_0000065";"17.13";"0.32";"2.12";"7.64";"0";"CHEMBL4701740";"Inhibition of FLT3 ITD/F691L double mutant (unknown origin) expressed in mouse BaF3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699484";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"5.86"
"CHEMBL4800630";"";"None";"522.53";"2";"5.88";"11g";"COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3F)ccnc2cc1OCC1CO1";"IC50";"'='";"5270.6";"nM";"5.28";"";"";"UO_0000065";"10.10";"0.19";"-0.60";"4.39";"0";"CHEMBL4701740";"Inhibition of FLT3 ITD/F691L double mutant (unknown origin) expressed in mouse BaF3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699484";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"5270.6"
"CHEMBL3925254";"";"None";"486.58";"0";"4.15";"212";"COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)N(C)C)c4)nc3c2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
"CHEMBL3969096";"";"None";"515.62";"1";"3.40";"325";"COc1cc(OC)cc(N(CC(=O)NCCN2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
"CHEMBL3926964";"";"None";"444.54";"0";"3.92";"32";"COc1cc(OCCN)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
"CHEMBL3973321";"";"None";"486.58";"0";"4.20";"132";"COc1cc(OC)cc(N(CCCN2CCCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880348";"Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879910";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307634";"";"";"";"5.0"
