"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL254979";"";"None";"420.49";"0";"3.44";"9r";"O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"19.13";"0.37";"4.61";"8.45";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.009"
"CHEMBL258040";"";"None";"453.57";"0";"3.27";"9n";"O=C(Cc1ccc(N2CCCCC2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"16.59";"0.32";"4.25";"7.65";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.03"
"CHEMBL403605";"";"None";"384.46";"0";"2.59";"9h";"Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.81";"0.40";"5.41";"8.41";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.01"
"CHEMBL402370";"";"None";"449.33";"0";"3.05";"9g";"O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"18.15";"0.41";"5.10";"8.57";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.007"
"CHEMBL255262";"";"None";"388.42";"0";"2.42";"9a";"O=C(Cc1cccc(F)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.60";"0.40";"5.58";"8.41";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.01"
"CHEMBL404747";"";"None";"334.38";"0";"2.87";"5e";"O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCC3=O)cc12";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"20.25";"0.37";"3.90";"8.67";"0";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.17"
"CHEMBL271182";"";"None";"344.40";"0";"1.66";"65, page S12 table 1";"CCc1ccc2c(c1)NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"22.29";"0.44";"6.02";"6.76";"1";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"21.0"
"CHEMBL405042";"GW335962X";"None";"329.38";"0";"2.13";"19, page S12 table 1";"C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21";"IC50";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"19.56";"0.38";"4.31";"6.36";"1";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"360.0"
"CHEMBL438721";"";"None";"316.34";"0";"1.10";"17, page S12 table 1";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"21.88";"0.43";"5.82";"6.09";"1";"CHEMBL952109";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143196";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"120.0"
"CHEMBL557456";"";"None";"274.37";"0";"4.69";"13b";"c1ccc2c(c1)ccn2CCCn1ccc2ccccc21";"IC50";"'='";"1070000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1051861";"Inhibition of human CDK2/ Cyclin A catalytic subunit expressed in Sf9 insect cells assessed as histone H1 phosphorylation-associated depletion in ATP level by luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153510";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308860";"";"";"";"1070.0"
"CHEMBL421207";"";"None";"267.29";"0";"3.17";"27";"O=C(Nc1n[nH]c2cc(-c3ccco3)ccc12)C1CC1";"IC50";"'='";"631.0";"nM";"6.20";"";"";"UO_0000065";"23.20";"0.42";"3.03";"8.74";"0";"CHEMBL661128";"Inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136207";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"631.0"
"CHEMBL99647";"";"None";"413.91";"0";"3.92";"3B";"CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1";"IC50";"'='";"95000.0";"nM";"4.02";"";"";"UO_0000065";"9.72";"0.19";"0.10";"4.87";"1";"CHEMBL660784";"Inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"95.0"
"CHEMBL271953";"";"None";"450.48";"0";"1.43";"C29";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4cccnc4)cc32)cc1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"19.26";"0.37";"7.25";"5.58";"1";"CHEMBL661123";"Evaluated for inhibition of human cyclin dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2.1"
"CHEMBL3648073";"";"None";"415.31";"0";"3.17";"BDBM100878";"C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br";"IC50";"'='";"10.0";"nM";"8.00";"";"218081";"UO_0000065";"19.26";"0.46";"4.83";"7.39";"0";"CHEMBL3705313";"Kinase Assay: Kinase assay using either CDK1, CDK2 or VEGFR-2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638817";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"10.0"
"CHEMBL73645";"";"None";"335.80";"0";"4.50";"1d";"Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"18.49";"0.35";"1.71";"11.26";"0";"CHEMBL660785";"Inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147565";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.62"
"CHEMBL409619";"";"None";"361.34";"0";"1.01";"C13";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc([N+](=O)[O-])c32)cc1";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"15.55";"0.31";"4.61";"3.58";"1";"CHEMBL661123";"Evaluated for inhibition of human cyclin dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2400.0"
"CHEMBL293113";"";"None";"297.29";"0";"1.93";"16g";"O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCNC2=O";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"21.94";"0.40";"4.59";"8.82";"0";"CHEMBL660704";"Inhibitory activity against Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136528";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.3"
"CHEMBL3655775";"";"None";"341.42";"0";"2.21";"BDBM106963";"CC(C)n1cnc2c(NCc3cccnc3)nc(NC[C@@H](C)O)nc21";"IC50";"'='";"290.0";"nM";"6.54";"";"226127";"UO_0000065";"19.15";"0.36";"4.33";"6.49";"0";"CHEMBL3705547";"Kinase Assay: To evaluate the in-vitro kinase potency of the compounds, they were screened against CDK 2 and CDK9. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins generated at Cyclacel. Ltd Dundee, UK.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638727";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"290.0"
"CHEMBL3589663";"";"None";"292.29";"0";"3.58";"5k";"COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591174";"Inhibition of human recombinant CDK2 using [gamma-33P]ATP as substrate after 30 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588821";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3589664";"";"None";"310.28";"0";"3.72";"5l";"COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(F)c3[nH]c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591174";"Inhibition of human recombinant CDK2 using [gamma-33P]ATP as substrate after 30 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588821";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3589675";"";"None";"402.84";"1";"5.90";"5w";"COc1ccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3591174";"Inhibition of human recombinant CDK2 using [gamma-33P]ATP as substrate after 30 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588821";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL2348174";"";"None";"255.24";"0";"1.91";"13";"Nc1nccc(-n2ccc3ccc([N+](=O)[O-])cc32)n1";"IC50";"'>'";"30600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2353290";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346586";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"30.6"
"CHEMBL183504";"";"None";"297.29";"0";"3.38";"18";"O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CC1";"IC50";"'>'";"19000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828499";"Inhibition of cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137112";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"19.0"
"CHEMBL181147";"";"None";"354.37";"0";"2.76";"11";"COc1ccc(-c2cc3c(NC(=O)N4CCOCC4)ncnc3o2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828499";"Inhibition of cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137112";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"20.0"
"CHEMBL4171138";"";"None";"491.62";"0";"4.67";"40";"Cc1nc(Nc2c[nH]nc2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1";"IC50";"'='";"25.4";"nM";"7.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4155881";"Inhibition of CDK2 (unknown origin) by Hotspot assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152300";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"25.4"
"CHEMBL233765";"";"None";"313.34";"0";"2.18";"10";"N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(N)=O)cc3)o2)S1";"IC50";"'='";"9300.0";"nM";"5.03";"";"";"UO_0000065";"16.06";"0.31";"2.85";"4.61";"0";"CHEMBL896714";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149560";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"9.3"
"CHEMBL421578";"";"None";"407.48";"0";"1.84";"1m";"CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1";"IC50";"'='";"10.7";"nM";"7.97";"";"";"UO_0000065";"19.56";"0.40";"6.13";"5.42";"0";"CHEMBL661129";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136197";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"10.7"
"CHEMBL321939";"";"None";"534.50";"2";"5.27";"1n";"NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c3)[nH]n2)cc1";"IC50";"'='";"61.6";"nM";"7.21";"";"";"UO_0000065";"13.49";"0.27";"1.94";"5.08";"0";"CHEMBL661129";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136197";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"61.6"
"CHEMBL3797574";"";"None";"357.42";"0";"3.58";"4";"CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4ccccc4[nH]3)c2)c1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"14.67";"0.27";"1.66";"5.97";"0";"CHEMBL3803166";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797138";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"5.7"
"CHEMBL1964253";"";"None";"463.54";"0";"3.92";"92";"CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1";"IC50";"'='";"5.6";"nM";"8.25";"";"";"UO_0000065";"17.80";"0.35";"4.33";"7.91";"0";"CHEMBL661125";"Inhibitory activity against human cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134300";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"5.6"
"CHEMBL271271";"";"None";"413.48";"0";"4.96";"10";"COc1cccc(CNC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)c1";"IC50";"'<'";"16000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL946928";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143258";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"16.0"
"CHEMBL2204065";"PURPUROINE A";"None";"473.99";"0";"2.57";"1";"C[N+](C)(C)[C@H](CCOc1c(Br)cc(Br)cc1Br)C(=O)[O-]";"IC50";"'>'";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2216236";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203016";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"50.0"
"CHEMBL79356";"";"None";"343.38";"0";"2.61";"9b";"NCC[S+]([O-])c1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"22.00";"0.43";"4.94";"8.04";"0";"CHEMBL658939";"In vitro inhibition of Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"28.0"
"CHEMBL299032";"";"None";"401.44";"0";"1.91";"15d";"CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"17.92";"0.35";"5.28";"6.13";"0";"CHEMBL660704";"Inhibitory activity against Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136528";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.064"
"CHEMBL5430461";"";"None";"325.32";"0";"3.43";"TW-8-67-2";"O=C(O)c1cc([N+](=O)[O-])ccc1NCCc1c[nH]c2ccccc12";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"16.12";"0.30";"1.81";"4.84";"0";"CHEMBL5381440";"Inhibition of 8-((4-chlorophenyl)amino)naphthalene-1-sulfonic acid binding to CDK2 (unknown origin) incubated for 2 hrs in presence of staurosporine by fluorescence based analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5380784";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"5.7"
"CHEMBL3648112";"";"None";"444.36";"0";"3.21";"BDBM2492";"COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O";"IC50";"'='";"4.0";"nM";"8.40";"";"6379";"UO_0000065";"18.90";"0.44";"5.19";"6.99";"0";"CHEMBL3705313";"Kinase Assay: Kinase assay using either CDK1, CDK2 or VEGFR-2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638817";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"4.0"
"CHEMBL308848";"";"None";"335.80";"0";"4.50";"1b";"Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2Cl)n1";"IC50";"'='";"8800.0";"nM";"5.06";"";"";"UO_0000065";"15.06";"0.29";"0.56";"9.17";"0";"CHEMBL660785";"Inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147565";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"8.8"
"CHEMBL82603";"";"None";"266.27";"0";"3.85";"4b";"Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O";"IC50";"'='";"376.0";"nM";"6.42";"";"";"UO_0000065";"24.13";"0.44";"2.57";"14.31";"0";"CHEMBL658939";"In vitro inhibition of Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"376.0"
"CHEMBL564470";"";"None";"474.61";"0";"2.56";"35";"CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCN(C)CC4)c3)nc1-2";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"15.23";"0.28";"4.67";"7.93";"0";"CHEMBL1063936";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151962";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.059"
"CHEMBL4245507";"";"None";"437.57";"0";"3.06";"28";"O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4233297";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229420";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"5000.0"
"CHEMBL557321";"";"None";"278.33";"0";"4.50";"10f";"Fc1ccc2[nH]cc(CCn3ccc4ccccc43)c2c1";"IC50";"'='";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1051861";"Inhibition of human CDK2/ Cyclin A catalytic subunit expressed in Sf9 insect cells assessed as histone H1 phosphorylation-associated depletion in ATP level by luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153510";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308860";"";"";"";"200.0"
"CHEMBL550964";"";"None";"419.53";"0";"2.88";"41";"CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN(C)C)c3)nc1-2";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"16.88";"0.31";"4.20";"8.05";"0";"CHEMBL1063936";"Inhibition of CDK2/Cyclin A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151962";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.083"
